family,stage,floors,top_floors,height_m,new_fail,new_ok,new_fail_bld,new_ok_bld,new_fail_pg,gfa_m2,far_pct,service_m2,real_m2,coverage_m2,bcr_pct,daylight_ratio,dong_gap_m,dong_gap_ratio,n_dong,mean_total_h,min_short_m,label,design
단일+저층부,저층부고정 11m,44,44,149.2,74,37,33,17,41,37580,400.0,7690,45270,4133,43.99,0.084,inf,inf,2,3.613,14.65,44층 451㎡(30.8×14.7m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[450.77, 2.1, 0, 194329.1, 546965.9, 44]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,50,50,169.0,74,37,33,17,41,37580,400.0,8466,46046,4133,43.99,0.091,inf,inf,2,3.613,11.91,50층 391㎡(32.8×11.9m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[390.67, 2.754, 0.0, 194325.1, 546964.9, 50]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,53,53,178.9,74,37,33,17,41,37580,400.0,8742,46322,4133,43.99,0.089,inf,inf,2,3.609,11.34,53층 366㎡(32.3×11.3m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[366.25, 2.85, 0.0, 194325.1, 546964.9, 53]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,46,46,155.8,74,37,33,17,41,37580,400.0,8156,45736,4133,43.99,0.091,inf,inf,2,3.604,12.48,46층 429㎡(34.4×12.5m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[428.78, 2.754, 4.0, 194327.6, 546967.4, 46]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,49,49,165.7,75,37,33,17,42,37580,400.0,8554,46134,4133,43.99,0.086,inf,inf,2,3.614,11.39,49층 400㎡(35.1×11.4m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[399.55, 3.078, 0.0, 194325.1, 546964.9, 49]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,48,48,162.4,75,37,33,17,42,37580,400.0,8556,46136,4133,43.99,0.083,inf,inf,2,3.612,11.23,48층 409㎡(36.4×11.2m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[408.84, 3.24, 0.0, 194325.1, 546964.9, 48]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,47,47,159.1,75,36,33,17,42,37581,400.0,8476,46056,4133,44.0,0.033,inf,inf,2,3.605,11.37,47층 419㎡(36.8×11.4m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[418.57, 3.24, 4.0, 194330.1, 546962.4, 47]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,50,50,169.0,76,37,33,17,43,37580,400.0,8633,46213,4133,43.99,0.067,inf,inf,2,3.614,11.27,50층 391㎡(34.7×11.3m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[390.67, 3.078, 0.0, 194325.1, 546962.4, 50]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,46,46,155.8,76,37,33,17,43,37580,400.0,8314,45894,4133,43.99,0.084,inf,inf,2,3.612,11.8,46층 429㎡(36.3×11.8m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[428.78, 3.078, 0.0, 194325.1, 546964.9, 46]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,46,46,155.8,77,37,33,17,44,37580,400.0,8314,45894,4133,43.99,0.064,inf,inf,2,3.615,11.8,46층 429㎡(36.3×11.8m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[428.78, 3.078, 0.0, 194325.1, 546962.4, 46]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,46,46,155.8,77,37,33,17,44,37580,400.0,8394,45974,4133,43.99,0.061,inf,inf,2,3.613,11.5,46층 429㎡(37.3×11.5m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[428.78, 3.24, 0.0, 194325.1, 546962.4, 46]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,53,53,178.9,78,42,33,22,45,37580,400.0,8584,46164,4133,43.99,0.089,inf,inf,2,3.632,11.98,53층 366㎡(30.6×12.0m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[366.25, 2.55, 166.0, 194319.6, 546956.4, 53]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,47,47,159.1,78,42,33,22,45,37580,400.0,8357,45937,4133,43.99,0.096,inf,inf,2,3.624,11.81,47층 419㎡(35.4×11.8m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[418.57, 3.0, 166.0, 194319.6, 546958.9, 47]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,47,47,159.1,78,42,33,22,45,37580,400.0,8282,45862,4133,43.99,0.102,inf,inf,2,3.623,12.12,47층 419㎡(34.5×12.1m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[418.57, 2.85, 166.0, 194319.6, 546958.9, 47]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,49,49,165.7,78,41,33,21,45,37580,400.0,8515,46095,4133,43.99,0.117,inf,inf,2,3.617,11.54,49층 400㎡(34.6×11.5m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[399.55, 3.0, 162.0, 194319.6, 546958.9, 49]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,49,49,165.7,78,43,33,20,45,37580,400.0,8066,45646,4133,43.99,0.215,inf,inf,2,3.608,13.79,49층 400㎡(29.0×13.8m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[399.55, 2.1, 160, 194317.1, 546965.9, 49]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,49,49,165.7,79,42,33,21,46,37580,400.0,8287,45867,4133,43.99,0.08,inf,inf,2,3.629,12.52,49층 400㎡(31.9×12.5m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[399.55, 2.55, 174.0, 194314.6, 546953.9, 49]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,48,48,162.4,79,42,33,21,46,37580,400.0,8436,46016,4133,43.99,0.069,inf,inf,2,3.627,11.67,48층 409㎡(35.0×11.7m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[408.84, 3.0, 174.0, 194314.6, 546953.9, 48]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,47,47,159.1,79,42,33,22,46,37580,400.0,8134,45714,4133,43.99,0.093,inf,inf,2,3.623,12.81,47층 419㎡(32.7×12.8m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[418.57, 2.55, 170.0, 194317.1, 546956.4, 47]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,54,54,182.2,79,42,33,20,46,37580,400.0,8736,46316,4133,43.99,0.214,inf,inf,2,3.615,11.53,54층 359㎡(31.1×11.5m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[358.78, 2.7, 160, 194317.1, 546961.9, 54]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,48,48,162.4,79,45,33,20,46,37580,400.0,7856,45436,4133,43.99,0.204,inf,inf,2,3.6,15.07,48층 409㎡(27.1×15.1m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[408.84, 1.8, 170, 194317.1, 546969.9, 48]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,53,53,178.9,80,41,33,20,47,37580,400.0,8742,46322,4133,43.99,0.106,inf,inf,2,3.636,11.34,53층 366㎡(32.3×11.3m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[366.25, 2.85, 162.0, 194312.1, 546951.4, 53]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,47,47,159.1,80,41,33,21,47,37580,400.0,8282,45862,4133,43.99,0.077,inf,inf,2,3.623,12.12,47층 419㎡(34.5×12.1m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[418.57, 2.85, 162.0, 194317.1, 546953.9, 47]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,47,47,159.1,81,40,33,20,48,37580,400.0,8357,45937,4133,43.99,0.135,inf,inf,2,3.616,11.81,47층 419㎡(35.4×11.8m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[418.57, 3.0, 162.0, 194314.6, 546956.4, 47]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,52,52,175.6,67,36,34,17,33,37580,400.0,8303,45883,4133,43.99,0.118,inf,inf,2,3.632,13.21,52층 374㎡(28.3×13.2m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[374.04, 2.142, 166.0, 194332.6, 546968.9, 52]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,53,53,178.9,67,37,34,17,33,37581,400.0,8301,45882,4133,43.99,0.11,inf,inf,2,3.626,13.55,53층 366㎡(27.0×13.5m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[366.25, 1.995, 166.0, 194330.1, 546973.9, 53]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,55,55,185.5,68,39,34,17,34,37580,400.0,8712,46292,4133,43.99,0.121,inf,inf,2,3.628,11.81,55층 352㎡(29.8×11.8m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[351.6, 2.52, 162.0, 194327.6, 546973.9, 55]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,53,53,178.9,68,37,34,17,34,37580,400.0,8502,46082,4133,43.99,0.131,inf,inf,2,3.627,12.37,53층 366㎡(29.6×12.4m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[366.25, 2.394, 166.0, 194327.6, 546971.4, 53]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,54,54,182.2,68,37,34,17,34,37580,400.0,8640,46220,4133,43.99,0.13,inf,inf,2,3.627,11.93,54층 359㎡(30.1×11.9m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[358.78, 2.52, 166.0, 194327.6, 546971.4, 54]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,55,55,185.5,68,39,34,17,34,37580,400.0,8820,46400,4133,43.99,0.14,inf,inf,2,3.626,11.37,55층 352㎡(30.9×11.4m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[351.6, 2.7216, 166.0, 194325.1, 546971.4, 55]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,55,55,185.5,68,39,34,17,34,37580,400.0,8813,46393,4133,43.99,0.137,inf,inf,2,3.625,11.4,55층 352㎡(30.9×11.4m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[351.6, 2.7075, 164.0, 194325.1, 546972.4, 55]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,53,53,178.9,68,37,34,17,34,37580,400.0,8437,46017,4133,43.99,0.132,inf,inf,2,3.622,12.71,53층 366㎡(28.8×12.7m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[366.25, 2.268, 166.0, 194327.6, 546971.4, 53]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,52,52,175.6,68,37,34,17,34,37580,400.0,8759,46339,4133,43.99,0.135,inf,inf,2,3.621,11.12,52층 374㎡(33.6×11.1m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[374.04, 3.024, 162.0, 194327.6, 546971.4, 52]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,52,52,175.6,69,37,34,17,35,37580,400.0,8445,46025,4133,43.99,0.127,inf,inf,2,3.63,12.43,52층 374㎡(30.1×12.4m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[374.04, 2.4225, 164.0, 194330.1, 546969.9, 52]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,52,52,175.6,69,36,34,17,35,37580,400.0,8759,46339,4133,43.99,0.111,inf,inf,2,3.627,11.12,52층 374㎡(33.6×11.1m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[374.04, 3.024, 162.0, 194330.1, 546966.4, 52]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,51,51,172.3,69,37,34,17,35,37580,400.0,8518,46098,4133,43.99,0.129,inf,inf,2,3.627,11.88,51층 382㎡(32.2×11.9m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[382.17, 2.7075, 164.0, 194330.1, 546969.9, 51]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,53,53,178.9,69,37,34,17,35,37580,400.0,8674,46254,4133,43.99,0.124,inf,inf,2,3.626,11.6,53층 366㎡(31.6×11.6m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[366.25, 2.7216, 166.0, 194327.6, 546966.4, 53]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,52,52,175.6,69,37,34,17,35,37580,400.0,8787,46367,4133,43.99,0.139,inf,inf,2,3.624,11.02,52층 374㎡(33.9×11.0m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[374.04, 3.078, 164.0, 194327.6, 546969.9, 52]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,55,55,185.5,69,37,34,17,35,37580,400.0,8712,46292,4133,43.99,0.13,inf,inf,2,3.623,11.81,55층 352㎡(29.8×11.8m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[351.6, 2.52, 162.0, 194327.6, 546971.4, 55]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,51,51,172.3,69,37,34,17,35,37580,400.0,8710,46290,4133,43.99,0.131,inf,inf,2,3.622,11.14,51층 382㎡(34.3×11.1m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[382.17, 3.078, 164.0, 194327.6, 546972.4, 51]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,54,54,182.2,69,39,34,15,35,37580,400.0,8270,45850,4133,43.99,0.123,inf,inf,2,3.618,14.18,54층 359㎡(25.3×14.2m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[358.78, 1.785, 166.0, 194325.1, 546976.4, 54]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,49,49,165.7,69,39,34,17,35,37580,400.0,8223,45803,4133,43.99,0.147,inf,inf,2,3.618,12.84,49층 400㎡(31.1×12.8m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[399.55, 2.4225, 168.0, 194325.1, 546972.4, 49]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,53,53,178.9,69,43,34,19,35,37580,400.0,8437,46017,4133,43.99,0.146,inf,inf,2,3.613,12.71,53층 366㎡(28.8×12.7m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[366.25, 2.268, 170.0, 194322.6, 546973.9, 53]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,55,55,185.5,69,39,34,17,35,37580,400.0,8338,45918,4133,43.99,0.148,inf,inf,2,3.612,14.03,55층 352㎡(25.1×14.0m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[351.6, 1.785, 166.0, 194325.1, 546968.9, 55]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,54,54,182.2,70,37,34,17,36,37580,400.0,8589,46169,4133,43.99,0.145,inf,inf,2,3.625,12.17,54층 359㎡(29.5×12.2m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[358.78, 2.4225, 164.0, 194327.6, 546967.4, 54]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,55,55,185.5,70,37,34,17,36,37580,400.0,8514,46094,4133,43.99,0.142,inf,inf,2,3.623,12.81,55층 352㎡(27.4×12.8m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[351.6, 2.142, 166.0, 194327.6, 546966.4, 55]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,53,53,178.9,70,36,34,17,36,37580,400.0,8674,46254,4133,43.99,0.116,inf,inf,2,3.621,11.6,53층 366㎡(31.6×11.6m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[366.25, 2.7216, 162.0, 194327.6, 546963.9, 53]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,55,55,185.5,70,37,34,17,36,37580,400.0,8338,45918,4133,43.99,0.137,inf,inf,2,3.617,14.03,55층 352㎡(25.1×14.0m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[351.6, 1.785, 162.0, 194327.6, 546968.9, 55]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,54,54,182.2,71,41,34,19,37,37580,400.0,8816,46396,4133,43.99,0.142,inf,inf,2,3.616,11.22,54층 359㎡(32.0×11.2m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[358.78, 2.85, 172.0, 194322.6, 546967.4, 54]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,52,52,175.6,72,37,34,17,38,37580,400.0,8303,45883,4133,43.99,0.118,inf,inf,2,3.62,13.21,52층 374㎡(28.3×13.2m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[374.04, 2.142, 170.0, 194325.1, 546963.9, 52]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,53,53,178.9,72,41,34,17,38,37580,400.0,8667,46247,4133,43.99,0.153,inf,inf,2,3.616,11.63,53층 366㎡(31.5×11.6m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[366.25, 2.7075, 176.0, 194322.6, 546972.4, 53]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,52,52,175.6,73,41,34,21,39,37580,400.0,8600,46180,4133,43.99,0.122,inf,inf,2,3.62,11.72,52층 374㎡(31.9×11.7m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[374.04, 2.7216, 170.0, 194322.6, 546963.9, 52]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,50,50,169.0,73,40,34,17,39,37580,400.0,8633,46213,4133,43.99,0.157,inf,inf,2,3.615,11.27,50층 391㎡(34.7×11.3m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[390.67, 3.078, 176.0, 194322.6, 546972.4, 50]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,51,51,172.3,73,39,34,17,39,37580,400.0,8710,46290,4133,43.99,0.117,inf,inf,2,3.603,11.14,51층 382㎡(34.3×11.1m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[382.17, 3.078, 4.0, 194325.1, 546969.9, 51]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,48,48,162.4,74,39,34,19,40,37580,400.0,8376,45956,4133,43.99,0.105,inf,inf,2,3.62,11.91,48층 409㎡(34.3×11.9m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[408.84, 2.88, 172.0, 194324.1, 546964.4, 48]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,47,47,159.1,74,39,34,19,40,37580,400.0,8297,45877,4133,43.99,0.104,inf,inf,2,3.619,12.06,47층 419㎡(34.7×12.1m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[418.57, 2.88, 172.0, 194324.1, 546964.4, 47]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,46,46,155.8,75,37,34,17,41,37580,400.0,8077,45657,4133,43.99,0.081,inf,inf,2,3.607,12.86,46층 429㎡(33.3×12.9m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[428.78, 2.592, 4.0, 194329.1, 546966.9, 46]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,49,49,165.7,76,36,34,17,42,37580,400.0,8153,45733,4133,43.99,0.032,inf,inf,2,3.616,13.24,49층 400㎡(30.2×13.2m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[399.55, 2.28, 4.0, 194329.1, 546959.4, 49]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,47,47,159.1,76,37,34,17,42,37580,400.0,8235,45815,4133,43.99,0.091,inf,inf,2,3.613,12.33,47층 419㎡(34.0×12.3m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[418.57, 2.754, 0.0, 194325.1, 546964.9, 47]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,48,48,162.4,76,37,34,17,42,37580,400.0,7964,45544,4133,43.99,0.09,inf,inf,2,3.611,14.16,48층 409㎡(28.9×14.2m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[408.84, 2.04, 0.0, 194326.6, 546964.4, 48]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,49,49,165.7,76,37,34,17,42,37580,400.0,8153,45733,4133,43.99,0.05,inf,inf,2,3.609,13.24,49층 400㎡(30.2×13.2m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[399.55, 2.28, 4.0, 194329.1, 546961.9, 49]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,47,47,159.1,77,37,34,17,43,37580,400.0,8003,45583,4133,43.99,0.045,inf,inf,2,3.611,13.55,47층 419㎡(30.9×13.5m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[418.57, 2.28, 0.0, 194326.6, 546959.4, 47]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,51,51,172.3,79,42,34,22,45,37580,400.0,8592,46172,4133,43.99,0.049,inf,inf,2,3.634,11.58,51층 382㎡(33.0×11.6m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[382.17, 2.85, 170.0, 194322.1, 546956.4, 51]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,45,45,152.5,79,43,34,21,45,37580,400.0,8050,45630,4133,43.99,0.146,inf,inf,2,3.617,12.76,45층 440㎡(34.4×12.8m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[439.5, 2.7, 170, 194317.1, 546961.9, 45]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,저층부고정 11m,52,52,175.6,79,44,34,20,45,37580,400.0,8139,45719,4133,43.99,0.206,inf,inf,2,3.607,14.42,52층 374㎡(25.9×14.4m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[374.04, 1.8, 170, 194317.1, 546965.9, 52]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,51,51,172.3,80,42,34,21,46,37580,400.0,8670,46250,4133,43.99,0.097,inf,inf,2,3.636,11.29,51층 382㎡(33.9×11.3m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[382.17, 3.0, 170.0, 194312.1, 546953.9, 51]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,48,48,162.4,80,41,34,20,46,37580,400.0,8211,45791,4133,43.99,0.094,inf,inf,2,3.631,12.66,48층 409㎡(32.3×12.7m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[408.84, 2.55, 166.0, 194312.1, 546951.4, 48]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
단일+저층부,5 미세조정,48,48,162.4,80,42,34,22,46,37580,400.0,8556,46136,4133,43.99,0.046,inf,inf,2,3.631,11.23,48층 409㎡(36.4×11.2m) + 저층부 5층 4000㎡(84.9×47.1m),"{""towers"": [[408.84, 3.24, 174.0, 194317.1, 546953.9, 48]], ""podium"": [4000.0, 1.8025, 52.04, 194307.2, 546952.7, 5], ""detached"": false}"
